SystemCodeNumber,Capacity,Occupancy,LastUpdated,event_time,merge_hour,is_raining
BHMBCCMKT01,577,133,2016-10-17 14:57:18,2016-10-17 14:57:18,2016-10-17 14:00:00,False
BHMBCCMKT01,577,121,2016-10-17 15:31:21,2016-10-17 15:31:21,2016-10-17 15:00:00,False
BHMBCCMKT01,577,115,2016-10-17 15:57:17,2016-10-17 15:57:17,2016-10-17 15:00:00,False
BHMBCCMKT01,577,110,2016-10-17 16:28:21,2016-10-17 16:28:21,2016-10-17 16:00:00,True
BHMBCCMKT01,577,57,2016-10-18 08:01:23,2016-10-18 08:01:23,2016-10-18 08:00:00,False
BHMBCCMKT01,577,60,2016-10-18 08:28:25,2016-10-18 08:28:25,2016-10-18 08:00:00,False
BHMBCCMKT01,577,72,2016-10-18 09:01:23,2016-10-18 09:01:23,2016-10-18 09:00:00,True
BHMBCCMKT01,577,91,2016-10-18 09:28:22,2016-10-18 09:28:22,2016-10-18 09:00:00,True
BHMBCCMKT01,577,145,2016-10-18 10:01:25,2016-10-18 10:01:25,2016-10-18 10:00:00,False
BHMBCCMKT01,577,178,2016-10-18 10:28:58,2016-10-18 10:28:58,2016-10-18 10:00:00,False
BHMBCCMKT01,577,220,2016-10-18 11:01:57,2016-10-18 11:01:57,2016-10-18 11:00:00,False
BHMBCCMKT01,577,228,2016-10-18 11:27:56,2016-10-18 11:27:56,2016-10-18 11:00:00,False
BHMBCCMKT01,577,231,2016-10-18 12:01:59,2016-10-18 12:01:59,2016-10-18 12:00:00,False
BHMBCCMKT01,577,224,2016-10-18 12:27:57,2016-10-18 12:27:57,2016-10-18 12:00:00,False
BHMBCCMKT01,577,237,2016-10-18 13:01:56,2016-10-18 13:01:56,2016-10-18 13:00:00,False
BHMBCCMKT01,577,227,2016-10-18 13:28:57,2016-10-18 13:28:57,2016-10-18 13:00:00,False
BHMBCCMKT01,577,226,2016-10-18 13:54:59,2016-10-18 13:54:59,2016-10-18 13:00:00,False
BHMBCCMKT01,577,200,2016-10-18 14:27:56,2016-10-18 14:27:56,2016-10-18 14:00:00,False
BHMBCCMKT01,577,165,2016-10-18 15:01:58,2016-10-18 15:01:58,2016-10-18 15:00:00,False
BHMBCCMKT01,577,157,2016-10-18 15:27:59,2016-10-18 15:27:59,2016-10-18 15:00:00,False
BHMBCCMKT01,577,149,2016-10-18 15:55:00,2016-10-18 15:55:00,2016-10-18 15:00:00,False
BHMBCCMKT01,577,124,2016-10-18 16:27:54,2016-10-18 16:27:54,2016-10-18 16:00:00,False
BHMBCCMKT01,577,49,2016-10-19 08:05:03,2016-10-19 08:05:03,2016-10-19 08:00:00,False
BHMBCCMKT01,577,51,2016-10-19 08:25:01,2016-10-19 08:25:01,2016-10-19 08:00:00,False
BHMBCCMKT01,577,59,2016-10-19 08:58:05,2016-10-19 08:58:05,2016-10-19 08:00:00,False
BHMBCCMKT01,577,76,2016-10-19 09:32:04,2016-10-19 09:32:04,2016-10-19 09:00:00,False
BHMBCCMKT01,577,105,2016-10-19 09:58:04,2016-10-19 09:58:04,2016-10-19 09:00:00,False
BHMBCCMKT01,577,135,2016-10-19 10:25:04,2016-10-19 10:25:04,2016-10-19 10:00:00,False
BHMBCCMKT01,577,156,2016-10-19 10:59:00,2016-10-19 10:59:00,2016-10-19 10:00:00,False
BHMBCCMKT01,577,177,2016-10-19 11:25:04,2016-10-19 11:25:04,2016-10-19 11:00:00,False
BHMBCCMKT01,577,181,2016-10-19 11:59:05,2016-10-19 11:59:05,2016-10-19 11:00:00,False
BHMBCCMKT01,577,171,2016-10-19 12:25:00,2016-10-19 12:25:00,2016-10-19 12:00:00,False
BHMBCCMKT01,577,165,2016-10-19 12:58:01,2016-10-19 12:58:01,2016-10-19 12:00:00,False
BHMBCCMKT01,577,167,2016-10-19 13:25:03,2016-10-19 13:25:03,2016-10-19 13:00:00,False
BHMBCCMKT01,577,161,2016-10-19 13:58:02,2016-10-19 13:58:02,2016-10-19 13:00:00,False
BHMBCCMKT01,577,156,2016-10-19 14:32:03,2016-10-19 14:32:03,2016-10-19 14:00:00,False
BHMBCCMKT01,577,144,2016-10-19 14:58:03,2016-10-19 14:58:03,2016-10-19 14:00:00,False
BHMBCCMKT01,577,127,2016-10-19 15:32:05,2016-10-19 15:32:05,2016-10-19 15:00:00,False
BHMBCCMKT01,577,117,2016-10-19 15:59:01,2016-10-19 15:59:01,2016-10-19 15:00:00,False
BHMBCCMKT01,577,110,2016-10-19 16:25:03,2016-10-19 16:25:03,2016-10-19 16:00:00,False
BHMBCCMKT01,577,57,2016-10-22 07:59:45,2016-10-22 07:59:45,2016-10-22 07:00:00,False
BHMBCCMKT01,577,59,2016-10-22 08:26:46,2016-10-22 08:26:46,2016-10-22 08:00:00,False
BHMBCCMKT01,577,72,2016-10-22 08:59:44,2016-10-22 08:59:44,2016-10-22 08:00:00,False
BHMBCCMKT01,577,93,2016-10-22 09:26:47,2016-10-22 09:26:47,2016-10-22 09:00:00,False
BHMBCCMKT01,577,130,2016-10-22 09:59:44,2016-10-22 09:59:44,2016-10-22 09:00:00,False
BHMBCCMKT01,577,156,2016-10-22 10:26:47,2016-10-22 10:26:47,2016-10-22 10:00:00,True
BHMBCCMKT01,577,198,2016-10-22 10:59:47,2016-10-22 10:59:47,2016-10-22 10:00:00,True
BHMBCCMKT01,577,239,2016-10-22 11:32:43,2016-10-22 11:32:43,2016-10-22 11:00:00,False
BHMBCCMKT01,577,261,2016-10-22 11:59:46,2016-10-22 11:59:46,2016-10-22 11:00:00,False
BHMBCCMKT01,577,324,2016-10-22 12:32:47,2016-10-22 12:32:47,2016-10-22 12:00:00,False
BHMBCCMKT01,577,359,2016-10-22 12:59:47,2016-10-22 12:59:47,2016-10-22 12:00:00,False
BHMBCCMKT01,577,380,2016-10-22 13:32:43,2016-10-22 13:32:43,2016-10-22 13:00:00,True
BHMBCCMKT01,577,408,2016-10-22 13:59:48,2016-10-22 13:59:48,2016-10-22 13:00:00,True
BHMBCCMKT01,577,430,2016-10-22 14:39:47,2016-10-22 14:39:47,2016-10-22 14:00:00,False
BHMBCCMKT01,577,424,2016-10-22 14:59:48,2016-10-22 14:59:48,2016-10-22 14:00:00,False
BHMBCCMKT01,577,403,2016-10-22 15:26:49,2016-10-22 15:26:49,2016-10-22 15:00:00,False
BHMBCCMKT01,577,384,2016-10-22 15:59:47,2016-10-22 15:59:47,2016-10-22 15:00:00,False
BHMBCCMKT01,577,340,2016-10-22 16:26:47,2016-10-22 16:26:47,2016-10-22 16:00:00,False
BHMBCCMKT01,577,47,2016-10-23 07:59:48,2016-10-23 07:59:48,2016-10-23 07:00:00,False
BHMBCCMKT01,577,48,2016-10-23 08:26:51,2016-10-23 08:26:51,2016-10-23 08:00:00,False
BHMBCCMKT01,577,51,2016-10-23 08:59:50,2016-10-23 08:59:50,2016-10-23 08:00:00,False
BHMBCCMKT01,577,50,2016-10-23 09:26:51,2016-10-23 09:26:51,2016-10-23 09:00:00,False
BHMBCCMKT01,577,54,2016-10-23 09:59:52,2016-10-23 09:59:52,2016-10-23 09:00:00,False
BHMBCCMKT01,577,60,2016-10-23 10:26:53,2016-10-23 10:26:53,2016-10-23 10:00:00,False
BHMBCCMKT01,577,80,2016-10-23 10:59:53,2016-10-23 10:59:53,2016-10-23 10:00:00,False
BHMBCCMKT01,577,107,2016-10-23 11:26:49,2016-10-23 11:26:49,2016-10-23 11:00:00,False
BHMBCCMKT01,577,125,2016-10-23 11:59:50,2016-10-23 11:59:50,2016-10-23 11:00:00,False
BHMBCCMKT01,577,144,2016-10-23 12:26:51,2016-10-23 12:26:51,2016-10-23 12:00:00,False
BHMBCCMKT01,577,175,2016-10-23 13:06:52,2016-10-23 13:06:52,2016-10-23 13:00:00,False
BHMBCCMKT01,577,192,2016-10-23 13:26:55,2016-10-23 13:26:55,2016-10-23 13:00:00,False
BHMBCCMKT01,577,215,2016-10-23 13:59:53,2016-10-23 13:59:53,2016-10-23 13:00:00,False
BHMBCCMKT01,577,226,2016-10-23 14:26:51,2016-10-23 14:26:51,2016-10-23 14:00:00,False
BHMBCCMKT01,577,219,2016-10-23 14:59:53,2016-10-23 14:59:53,2016-10-23 14:00:00,False
BHMBCCMKT01,577,215,2016-10-23 15:26:56,2016-10-23 15:26:56,2016-10-23 15:00:00,True
BHMBCCMKT01,577,179,2016-10-23 15:59:54,2016-10-23 15:59:54,2016-10-23 15:00:00,True
BHMBCCMKT01,577,150,2016-10-23 16:26:57,2016-10-23 16:26:57,2016-10-23 16:00:00,True
BHMBCCMKT01,577,47,2016-10-24 07:56:56,2016-10-24 07:56:56,2016-10-24 07:00:00,False
BHMBCCMKT01,577,55,2016-10-24 08:29:56,2016-10-24 08:29:56,2016-10-24 08:00:00,False
BHMBCCMKT01,577,62,2016-10-24 09:03:01,2016-10-24 09:03:01,2016-10-24 09:00:00,False
BHMBCCMKT01,577,73,2016-10-24 09:30:01,2016-10-24 09:30:01,2016-10-24 09:00:00,False
BHMBCCMKT01,577,87,2016-10-24 09:55:57,2016-10-24 09:55:57,2016-10-24 09:00:00,False
BHMBCCMKT01,577,114,2016-10-24 10:30:02,2016-10-24 10:30:02,2016-10-24 10:00:00,False
BHMBCCMKT01,577,137,2016-10-24 11:03:03,2016-10-24 11:03:03,2016-10-24 11:00:00,False
BHMBCCMKT01,577,155,2016-10-24 11:29:57,2016-10-24 11:29:57,2016-10-24 11:00:00,False
BHMBCCMKT01,577,173,2016-10-24 12:02:57,2016-10-24 12:02:57,2016-10-24 12:00:00,False
BHMBCCMKT01,577,191,2016-10-24 12:30:03,2016-10-24 12:30:03,2016-10-24 12:00:00,False
BHMBCCMKT01,577,198,2016-10-24 12:56:58,2016-10-24 12:56:58,2016-10-24 12:00:00,False
BHMBCCMKT01,577,208,2016-10-24 13:30:03,2016-10-24 13:30:03,2016-10-24 13:00:00,False
BHMBCCMKT01,577,219,2016-10-24 13:56:01,2016-10-24 13:56:01,2016-10-24 13:00:00,False
BHMBCCMKT01,577,215,2016-10-24 14:30:02,2016-10-24 14:30:02,2016-10-24 14:00:00,False
BHMBCCMKT01,577,209,2016-10-24 14:56:02,2016-10-24 14:56:02,2016-10-24 14:00:00,False
BHMBCCMKT01,577,209,2016-10-24 15:32:59,2016-10-24 15:32:59,2016-10-24 15:00:00,False
BHMBCCMKT01,577,192,2016-10-24 16:00:04,2016-10-24 16:00:04,2016-10-24 16:00:00,False
BHMBCCMKT01,577,175,2016-10-24 16:33:03,2016-10-24 16:33:03,2016-10-24 16:00:00,False
BHMBCCMKT01,577,54,2016-10-25 08:00:03,2016-10-25 08:00:03,2016-10-25 08:00:00,False
BHMBCCMKT01,577,55,2016-10-25 08:26:08,2016-10-25 08:26:08,2016-10-25 08:00:00,False
BHMBCCMKT01,577,82,2016-10-25 09:00:03,2016-10-25 09:00:03,2016-10-25 09:00:00,False
BHMBCCMKT01,577,95,2016-10-25 09:19:19,2016-10-25 09:19:19,2016-10-25 09:00:00,False
BHMBCCMKT01,577,129,2016-10-25 09:56:19,2016-10-25 09:56:19,2016-10-25 09:00:00,False
BHMBCCMKT01,577,173,2016-10-25 10:29:19,2016-10-25 10:29:19,2016-10-25 10:00:00,False
BHMBCCMKT01,577,202,2016-10-25 10:56:23,2016-10-25 10:56:23,2016-10-25 10:00:00,False
BHMBCCMKT01,577,249,2016-10-25 11:29:22,2016-10-25 11:29:22,2016-10-25 11:00:00,False
BHMBCCMKT01,577,290,2016-10-25 12:02:23,2016-10-25 12:02:23,2016-10-25 12:00:00,False
BHMBCCMKT01,577,303,2016-10-25 12:29:21,2016-10-25 12:29:21,2016-10-25 12:00:00,False
BHMBCCMKT01,577,331,2016-10-25 13:03:20,2016-10-25 13:03:20,2016-10-25 13:00:00,False
BHMBCCMKT01,577,345,2016-10-25 13:29:24,2016-10-25 13:29:24,2016-10-25 13:00:00,False
BHMBCCMKT01,577,363,2016-10-25 13:56:21,2016-10-25 13:56:21,2016-10-25 13:00:00,False
BHMBCCMKT01,577,365,2016-10-25 14:29:23,2016-10-25 14:29:23,2016-10-25 14:00:00,False
BHMBCCMKT01,577,340,2016-10-25 15:02:24,2016-10-25 15:02:24,2016-10-25 15:00:00,True
BHMBCCMKT01,577,302,2016-10-25 15:29:22,2016-10-25 15:29:22,2016-10-25 15:00:00,True
BHMBCCMKT01,577,273,2016-10-25 15:56:25,2016-10-25 15:56:25,2016-10-25 15:00:00,True
BHMBCCMKT01,577,226,2016-10-25 16:29:22,2016-10-25 16:29:22,2016-10-25 16:00:00,True
BHMBCCMKT01,577,56,2016-10-26 07:59:26,2016-10-26 07:59:26,2016-10-26 07:00:00,False
BHMBCCMKT01,577,63,2016-10-26 08:32:27,2016-10-26 08:32:27,2016-10-26 08:00:00,False
BHMBCCMKT01,577,70,2016-10-26 08:59:29,2016-10-26 08:59:29,2016-10-26 08:00:00,False
BHMBCCMKT01,577,87,2016-10-26 09:26:27,2016-10-26 09:26:27,2016-10-26 09:00:00,True
BHMBCCMKT01,577,108,2016-10-26 09:59:25,2016-10-26 09:59:25,2016-10-26 09:00:00,True
BHMBCCMKT01,577,125,2016-10-26 10:26:30,2016-10-26 10:26:30,2016-10-26 10:00:00,True
BHMBCCMKT01,577,159,2016-10-26 10:59:30,2016-10-26 10:59:30,2016-10-26 10:00:00,True
BHMBCCMKT01,577,182,2016-10-26 11:26:28,2016-10-26 11:26:28,2016-10-26 11:00:00,False
BHMBCCMKT01,577,198,2016-10-26 11:59:29,2016-10-26 11:59:29,2016-10-26 11:00:00,False
BHMBCCMKT01,577,205,2016-10-26 12:26:27,2016-10-26 12:26:27,2016-10-26 12:00:00,False
BHMBCCMKT01,577,231,2016-10-26 12:59:31,2016-10-26 12:59:31,2016-10-26 12:00:00,False
BHMBCCMKT01,577,244,2016-10-26 13:26:32,2016-10-26 13:26:32,2016-10-26 13:00:00,False
BHMBCCMKT01,577,260,2016-10-26 13:59:26,2016-10-26 13:59:26,2016-10-26 13:00:00,False
BHMBCCMKT01,577,267,2016-10-26 14:26:26,2016-10-26 14:26:26,2016-10-26 14:00:00,False
BHMBCCMKT01,577,252,2016-10-26 14:59:30,2016-10-26 14:59:30,2016-10-26 14:00:00,False
BHMBCCMKT01,577,238,2016-10-26 15:26:30,2016-10-26 15:26:30,2016-10-26 15:00:00,False
BHMBCCMKT01,577,212,2016-10-26 15:59:32,2016-10-26 15:59:32,2016-10-26 15:00:00,False
BHMBCCMKT01,577,180,2016-10-26 16:32:30,2016-10-26 16:32:30,2016-10-26 16:00:00,False
BHMBCCMKT01,577,54,2016-10-27 07:59:33,2016-10-27 07:59:33,2016-10-27 07:00:00,False
BHMBCCMKT01,577,60,2016-10-27 08:32:33,2016-10-27 08:32:33,2016-10-27 08:00:00,False
BHMBCCMKT01,577,69,2016-10-27 08:59:33,2016-10-27 08:59:33,2016-10-27 08:00:00,False
BHMBCCMKT01,577,90,2016-10-27 09:32:35,2016-10-27 09:32:35,2016-10-27 09:00:00,False
BHMBCCMKT01,577,102,2016-10-27 09:59:37,2016-10-27 09:59:37,2016-10-27 09:00:00,False
BHMBCCMKT01,577,117,2016-10-27 10:25:37,2016-10-27 10:25:37,2016-10-27 10:00:00,False
BHMBCCMKT01,577,160,2016-10-27 10:59:38,2016-10-27 10:59:38,2016-10-27 10:00:00,False
BHMBCCMKT01,577,189,2016-10-27 11:32:32,2016-10-27 11:32:32,2016-10-27 11:00:00,False
BHMBCCMKT01,577,207,2016-10-27 11:59:38,2016-10-27 11:59:38,2016-10-27 11:00:00,False
BHMBCCMKT01,577,222,2016-10-27 12:26:35,2016-10-27 12:26:35,2016-10-27 12:00:00,False
BHMBCCMKT01,577,247,2016-10-27 12:59:36,2016-10-27 12:59:36,2016-10-27 12:00:00,False
BHMBCCMKT01,577,271,2016-10-27 13:32:35,2016-10-27 13:32:35,2016-10-27 13:00:00,False
BHMBCCMKT01,577,279,2016-10-27 13:59:37,2016-10-27 13:59:37,2016-10-27 13:00:00,False
BHMBCCMKT01,577,280,2016-10-27 14:26:38,2016-10-27 14:26:38,2016-10-27 14:00:00,False
BHMBCCMKT01,577,266,2016-10-27 14:59:37,2016-10-27 14:59:37,2016-10-27 14:00:00,False
BHMBCCMKT01,577,263,2016-10-27 15:26:33,2016-10-27 15:26:33,2016-10-27 15:00:00,False
BHMBCCMKT01,577,241,2016-10-27 15:59:38,2016-10-27 15:59:38,2016-10-27 15:00:00,False
BHMBCCMKT01,577,225,2016-10-27 16:26:39,2016-10-27 16:26:39,2016-10-27 16:00:00,False
BHMBCCMKT01,577,57,2016-10-28 08:16:41,2016-10-28 08:16:41,2016-10-28 08:00:00,False
BHMBCCMKT01,577,57,2016-10-28 08:16:41,2016-10-28 08:16:41,2016-10-28 08:00:00,False
BHMBCCMKT01,577,69,2016-10-28 08:56:40,2016-10-28 08:56:40,2016-10-28 08:00:00,False
BHMBCCMKT01,577,99,2016-10-28 09:29:43,2016-10-28 09:29:43,2016-10-28 09:00:00,False
BHMBCCMKT01,577,135,2016-10-28 10:02:44,2016-10-28 10:02:44,2016-10-28 10:00:00,True
BHMBCCMKT01,577,171,2016-10-28 10:29:41,2016-10-28 10:29:41,2016-10-28 10:00:00,True
BHMBCCMKT01,577,196,2016-10-28 10:56:43,2016-10-28 10:56:43,2016-10-28 10:00:00,True
BHMBCCMKT01,577,230,2016-10-28 11:29:44,2016-10-28 11:29:44,2016-10-28 11:00:00,True
BHMBCCMKT01,577,262,2016-10-28 12:02:44,2016-10-28 12:02:44,2016-10-28 12:00:00,False
BHMBCCMKT01,577,269,2016-10-28 12:29:45,2016-10-28 12:29:45,2016-10-28 12:00:00,False
BHMBCCMKT01,577,266,2016-10-28 13:02:43,2016-10-28 13:02:43,2016-10-28 13:00:00,False
BHMBCCMKT01,577,275,2016-10-28 13:29:45,2016-10-28 13:29:45,2016-10-28 13:00:00,False
BHMBCCMKT01,577,296,2016-10-28 14:02:39,2016-10-28 14:02:39,2016-10-28 14:00:00,False
BHMBCCMKT01,577,290,2016-10-28 14:29:45,2016-10-28 14:29:45,2016-10-28 14:00:00,False
BHMBCCMKT01,577,282,2016-10-28 15:02:43,2016-10-28 15:02:43,2016-10-28 15:00:00,False
BHMBCCMKT01,577,269,2016-10-28 15:29:41,2016-10-28 15:29:41,2016-10-28 15:00:00,False
BHMBCCMKT01,577,256,2016-10-28 16:02:40,2016-10-28 16:02:40,2016-10-28 16:00:00,False
BHMBCCMKT01,577,220,2016-10-28 16:29:42,2016-10-28 16:29:42,2016-10-28 16:00:00,False
BHMBCCMKT01,577,51,2016-10-29 07:59:48,2016-10-29 07:59:48,2016-10-29 07:00:00,False
BHMBCCMKT01,577,56,2016-10-29 08:26:46,2016-10-29 08:26:46,2016-10-29 08:00:00,False
BHMBCCMKT01,577,66,2016-10-29 08:59:48,2016-10-29 08:59:48,2016-10-29 08:00:00,False
BHMBCCMKT01,577,91,2016-10-29 09:26:50,2016-10-29 09:26:50,2016-10-29 09:00:00,True
BHMBCCMKT01,577,124,2016-10-29 09:59:51,2016-10-29 09:59:51,2016-10-29 09:00:00,True
BHMBCCMKT01,577,164,2016-10-29 10:26:49,2016-10-29 10:26:49,2016-10-29 10:00:00,False
BHMBCCMKT01,577,213,2016-10-29 10:59:46,2016-10-29 10:59:46,2016-10-29 10:00:00,False
BHMBCCMKT01,577,267,2016-10-29 11:25:51,2016-10-29 11:25:51,2016-10-29 11:00:00,False
BHMBCCMKT01,577,314,2016-10-29 12:06:51,2016-10-29 12:06:51,2016-10-29 12:00:00,False
BHMBCCMKT01,577,339,2016-10-29 12:26:46,2016-10-29 12:26:46,2016-10-29 12:00:00,False
BHMBCCMKT01,577,338,2016-10-29 12:59:51,2016-10-29 12:59:51,2016-10-29 12:00:00,False
BHMBCCMKT01,577,368,2016-10-29 13:26:47,2016-10-29 13:26:47,2016-10-29 13:00:00,False
BHMBCCMKT01,577,366,2016-10-29 13:59:51,2016-10-29 13:59:51,2016-10-29 13:00:00,False
BHMBCCMKT01,577,374,2016-10-29 14:26:50,2016-10-29 14:26:50,2016-10-29 14:00:00,False
BHMBCCMKT01,577,414,2016-10-29 14:59:51,2016-10-29 14:59:51,2016-10-29 14:00:00,False
BHMBCCMKT01,577,417,2016-10-29 15:26:52,2016-10-29 15:26:52,2016-10-29 15:00:00,True
BHMBCCMKT01,577,417,2016-10-29 15:59:51,2016-10-29 15:59:51,2016-10-29 15:00:00,True
BHMBCCMKT01,577,369,2016-10-29 16:26:53,2016-10-29 16:26:53,2016-10-29 16:00:00,False
BHMBCCMKT01,577,43,2016-10-30 07:59:55,2016-10-30 07:59:55,2016-10-30 07:00:00,False
BHMBCCMKT01,577,43,2016-10-30 07:59:55,2016-10-30 07:59:55,2016-10-30 07:00:00,False
BHMBCCMKT01,577,43,2016-10-30 07:59:55,2016-10-30 07:59:55,2016-10-30 07:00:00,False
BHMBCCMKT01,577,44,2016-10-30 08:25:53,2016-10-30 08:25:53,2016-10-30 08:00:00,False
BHMBCCMKT01,577,45,2016-10-30 08:59:52,2016-10-30 08:59:52,2016-10-30 08:00:00,False
BHMBCCMKT01,577,44,2016-10-30 09:25:57,2016-10-30 09:25:57,2016-10-30 09:00:00,False
BHMBCCMKT01,577,47,2016-10-30 09:59:52,2016-10-30 09:59:52,2016-10-30 09:00:00,False
BHMBCCMKT01,577,61,2016-10-30 10:25:54,2016-10-30 10:25:54,2016-10-30 10:00:00,False
BHMBCCMKT01,577,84,2016-10-30 10:59:56,2016-10-30 10:59:56,2016-10-30 10:00:00,False
BHMBCCMKT01,577,107,2016-10-30 11:25:55,2016-10-30 11:25:55,2016-10-30 11:00:00,True
BHMBCCMKT01,577,122,2016-10-30 11:59:58,2016-10-30 11:59:58,2016-10-30 11:00:00,True
BHMBCCMKT01,577,142,2016-10-30 12:26:54,2016-10-30 12:26:54,2016-10-30 12:00:00,False
BHMBCCMKT01,577,169,2016-10-30 13:06:59,2016-10-30 13:06:59,2016-10-30 13:00:00,True
BHMBCCMKT01,577,177,2016-10-30 13:25:59,2016-10-30 13:25:59,2016-10-30 13:00:00,True
BHMBCCMKT01,577,182,2016-10-30 13:59:59,2016-10-30 13:59:59,2016-10-30 13:00:00,True
BHMBCCMKT01,577,183,2016-10-30 14:32:54,2016-10-30 14:32:54,2016-10-30 14:00:00,False
BHMBCCMKT01,577,157,2016-10-30 15:00:00,2016-10-30 15:00:00,2016-10-30 15:00:00,True
BHMBCCMKT01,577,147,2016-10-30 15:32:59,2016-10-30 15:32:59,2016-10-30 15:00:00,True
BHMBCCMKT01,577,49,2016-10-31 08:00:03,2016-10-31 08:00:03,2016-10-31 08:00:00,False
BHMBCCMKT01,577,58,2016-10-31 08:26:02,2016-10-31 08:26:02,2016-10-31 08:00:00,False
BHMBCCMKT01,577,67,2016-10-31 09:00:00,2016-10-31 09:00:00,2016-10-31 09:00:00,False
BHMBCCMKT01,577,92,2016-10-31 09:26:03,2016-10-31 09:26:03,2016-10-31 09:00:00,False
BHMBCCMKT01,577,111,2016-10-31 10:00:05,2016-10-31 10:00:05,2016-10-31 10:00:00,False
BHMBCCMKT01,577,129,2016-10-31 10:26:02,2016-10-31 10:26:02,2016-10-31 10:00:00,False
BHMBCCMKT01,577,166,2016-10-31 11:00:02,2016-10-31 11:00:02,2016-10-31 11:00:00,False
BHMBCCMKT01,577,178,2016-10-31 11:26:04,2016-10-31 11:26:04,2016-10-31 11:00:00,False
BHMBCCMKT01,577,198,2016-10-31 12:00:04,2016-10-31 12:00:04,2016-10-31 12:00:00,False
BHMBCCMKT01,577,199,2016-10-31 12:26:06,2016-10-31 12:26:06,2016-10-31 12:00:00,False
BHMBCCMKT01,577,198,2016-10-31 13:00:06,2016-10-31 13:00:06,2016-10-31 13:00:00,False
BHMBCCMKT01,577,201,2016-10-31 13:26:01,2016-10-31 13:26:01,2016-10-31 13:00:00,False
BHMBCCMKT01,577,189,2016-10-31 13:59:47,2016-10-31 13:59:47,2016-10-31 13:00:00,False
BHMBCCMKT01,577,185,2016-10-31 14:26:05,2016-10-31 14:26:05,2016-10-31 14:00:00,False
BHMBCCMKT01,577,160,2016-10-31 15:00:03,2016-10-31 15:00:03,2016-10-31 15:00:00,False
BHMBCCMKT01,577,141,2016-10-31 15:27:04,2016-10-31 15:27:04,2016-10-31 15:00:00,False
BHMBCCMKT01,577,130,2016-10-31 16:00:07,2016-10-31 16:00:07,2016-10-31 16:00:00,True
BHMBCCMKT01,577,121,2016-10-31 16:26:06,2016-10-31 16:26:06,2016-10-31 16:00:00,True
BHMBCCMKT01,577,50,2016-11-01 08:06:07,2016-11-01 08:06:07,2016-11-01 08:00:00,True
BHMBCCMKT01,577,54,2016-11-01 08:26:07,2016-11-01 08:26:07,2016-11-01 08:00:00,True
BHMBCCMKT01,577,69,2016-11-01 09:00:08,2016-11-01 09:00:08,2016-11-01 09:00:00,False
BHMBCCMKT01,577,91,2016-11-01 09:26:12,2016-11-01 09:26:12,2016-11-01 09:00:00,False
BHMBCCMKT01,577,135,2016-11-01 10:00:08,2016-11-01 10:00:08,2016-11-01 10:00:00,False
BHMBCCMKT01,577,163,2016-11-01 10:26:11,2016-11-01 10:26:11,2016-11-01 10:00:00,False
BHMBCCMKT01,577,185,2016-11-01 11:00:09,2016-11-01 11:00:09,2016-11-01 11:00:00,False
BHMBCCMKT01,577,207,2016-11-01 11:26:11,2016-11-01 11:26:11,2016-11-01 11:00:00,False
BHMBCCMKT01,577,239,2016-11-01 12:00:08,2016-11-01 12:00:08,2016-11-01 12:00:00,False
BHMBCCMKT01,577,244,2016-11-01 12:26:12,2016-11-01 12:26:12,2016-11-01 12:00:00,False
BHMBCCMKT01,577,243,2016-11-01 13:00:12,2016-11-01 13:00:12,2016-11-01 13:00:00,False
BHMBCCMKT01,577,241,2016-11-01 13:26:12,2016-11-01 13:26:12,2016-11-01 13:00:00,False
BHMBCCMKT01,577,229,2016-11-01 14:00:09,2016-11-01 14:00:09,2016-11-01 14:00:00,False
BHMBCCMKT01,577,199,2016-11-01 14:26:10,2016-11-01 14:26:10,2016-11-01 14:00:00,False
BHMBCCMKT01,577,180,2016-11-01 15:00:12,2016-11-01 15:00:12,2016-11-01 15:00:00,False
BHMBCCMKT01,577,167,2016-11-01 15:27:09,2016-11-01 15:27:09,2016-11-01 15:00:00,False
BHMBCCMKT01,577,153,2016-11-01 16:00:09,2016-11-01 16:00:09,2016-11-01 16:00:00,False
BHMBCCMKT01,577,133,2016-11-01 16:33:14,2016-11-01 16:33:14,2016-11-01 16:00:00,False
BHMBCCMKT01,577,50,2016-11-02 07:56:18,2016-11-02 07:56:18,2016-11-02 07:00:00,False
BHMBCCMKT01,577,52,2016-11-02 08:30:14,2016-11-02 08:30:14,2016-11-02 08:00:00,True
BHMBCCMKT01,577,57,2016-11-02 08:56:14,2016-11-02 08:56:14,2016-11-02 08:00:00,True
BHMBCCMKT01,577,81,2016-11-02 09:30:15,2016-11-02 09:30:15,2016-11-02 09:00:00,False
BHMBCCMKT01,577,97,2016-11-02 09:56:15,2016-11-02 09:56:15,2016-11-02 09:00:00,False
BHMBCCMKT01,577,125,2016-11-02 10:29:19,2016-11-02 10:29:19,2016-11-02 10:00:00,False
BHMBCCMKT01,577,144,2016-11-02 10:56:16,2016-11-02 10:56:16,2016-11-02 10:00:00,False
BHMBCCMKT01,577,167,2016-11-02 11:30:19,2016-11-02 11:30:19,2016-11-02 11:00:00,False
BHMBCCMKT01,577,169,2016-11-02 11:56:19,2016-11-02 11:56:19,2016-11-02 11:00:00,False
BHMBCCMKT01,577,184,2016-11-02 12:30:20,2016-11-02 12:30:20,2016-11-02 12:00:00,False
BHMBCCMKT01,577,192,2016-11-02 13:03:20,2016-11-02 13:03:20,2016-11-02 13:00:00,False
